ID	Name
8o8 Kit	TR-808 Kit
Kit 8o8	Kit TR-808
9o9 Kit	TR-909 Kit
Kit 9o9	Kit TR-909
TechnoKt	Techno Kit
ElectrKt	ElectroKit
JungleKt	Jungle Kit
HipHopKt	HipHop Kit
808 Kit	TR-808 Kit
909 Kit	TR-909 Kit
umTrax1A	DrumTrax1A
SineArpA	Sine Arp.A
StrngPdA	StringPadA
